Interest,Gain,Positive,Speed,Difficult,Content
5,5,5,3,1,這禮拜開始認真讀原文書，找回讀書的樂趣，在讀原文書的過程中，發現其實資概真的不會難，只要肯用心，考試什麼衣錠沒問題，這禮拜老師教得很好，我也吸收許多新知，希望繼續保持下去
3,5,3,3,3,這禮拜把更多高階語言的歷史和用法差別，更詳細的說明，就進入到第12章A model of computer，介紹到圖靈機的用法，相比第一章的大致介紹，收穫到了更多
3,3,3,3,3,turing machine的內容，比想像中要來的簡潔有力，但對現在的電腦而言，卻是相當重要的基據，難以想像這是80年前的人所設計的。
3,3,3,3,3,原來各個程式語言背後還有這那?多的背景故事與用途。學到這裏，我覺得資工係真的是一門需要不斷進修，不斷學習的一門學問。任何的程式語言都有他的獨特性與用途。而我們就是要學習如何的去有效率的運用各類語言來達到各種目的與用途。今天教授說到關於一些special，purpose，language?它們其實是很簡單的東西，我也不否認啦。不過，我也認?能好好的運用的話，不論簡單的，困難的，衹要能達到想要的結果不就好了嗎？
5,5,5,3,3,現在教的都很有趣，與現實學的課程連接上，所有每一堂都深感有東西拿走，很珍惜每一堂上課機會，期望未來可以對科目更有興趣和認識
3,3,3,3,3,圖靈真的有非常偉大的貢獻，每次在讀的時候都會想，如果沒有圖靈，我們將會是過著甚麼樣的日子，電腦科學真的範圍很廣
3,3,3,3,3,感覺離期中考才沒多久。又快要考試了。不過今天老師上課速度放慢許多，較易了解也比較有成就感，哈哈。最近總覺得事情很多，我剛考完多益，微積分要小考，程設要期中考，焦頭爛額之下心靈有些疲憊，能稍微輕鬆一點上課挺好的~尤其我體力不好。禮拜二早上滿堂。下午2點上課，中間也不能休息多少，實在是有點累。當然我還是很努力認真上課啦，但還是難免有些疲倦。
3,3,3,5,5,本周進度有點快，有點難以吸收。雖然上課有認真聽，但還是需要透過課本來彌補我上課聽不懂的地方。希望我讀書的進度能趕快趕上老師上課的進度。
3,3,3,3,3,這次的課程提到了各種程式語言的緣由與發展，以及目前各個程式語言的喜好排名，並講到了2種不同的程式語言表達方式，一種是完全照著指令一條一條跑的，而另一種則是不用在意指令的順序，只要呼叫函式便會計算所需的結果；然後還提到了編譯器大概是如何進行邏輯判斷來判定輸入的指令是何種指令、變數，並進行編譯；最後則是提到一些圖靈機的概念，無限長的紙帶代表無限的記憶體，0、1及空白代表記憶體的內容，然後是一個讀寫頭，可以在紙帶上左右移動並讀取或改變當前的符號；只要上面的圖靈機根據一些條件來進行處理，便能處理所有的有限指令問題。
3,3,5,3,3,經過這個禮拜過後已經越來越接近期末ㄌ，在這半個學期已隨著老師的腳步一點一滴的成長，雖然在過程中遇到許多的挫折與挑院，但我還是突破ㄌ，希望未來的我能越來越好
3,5,3,3,3,今天上課教授說了，Turing Machine，說得非常詳細，並且非常希望我們懂他的運作方式，經過教授說明我已經有大略了解，希望在未來能夠更熟悉他的運作
3,3,3,3,3,今天課程進度來到11、12章節，談到了compiltion的流程，從Lexical analysis到parsing到code，generate最後是code optimization才是完整的流程。還有Turing machine的運算邏輯，從30年代一路延續到現代都能使用的基本邏輯，想想真的很神奇!
3,3,3,3,3,"高階語言與低階語言都有其用處，而不是高階>低階，讓我聯想到了""天生我材必有用"""
3,3,3,1,3,今天有兩堂課，時間很多，助教還因為放錯投影片被教授罵，不過教授因為我們進度比較快，所以教的很慢，讓我們能更清楚這個觀念
3,3,5,3,3,這禮拜了解到圖靈機有多麼的了不起。圖靈先生真不愧是鬼才，能夠在那麼久以前就創造出了這台完全符合一個完美演算法的結構。此外我也了解到演算法是多麼的美妙，透過演算法的設計來使我們的效率能有效的提升，讓我們能夠依靠機器來突破我們人類的極限。我想我也應該要努力學習如何設計演算法，這必定能成為我的一項工具。
3,3,3,3,3,最近上課一直提到Alan Turing，其實剛開學就知道他是誰了，但最近才知道他是那麼厲害的人，在幾十年前就可以推導出現在電腦在用的演算法之類的，讓我非常崇拜他
3,3,3,3,3,這次把程式語言都講完了，又講了一些圖靈機的歷史，讓我們了解這個理論是非常完整的。
3,3,3,3,3,今天讓我重新認識，Alan Turing這個人，他制定的東西，就是電腦要能跟人的回答完全一樣，雖然現在還無法達到，但是，我相信在達到這個標準的當下，一定是AI的一個重大的轉捩點。
3,3,5,3,3,以前在打程式的時候只把它當成一個程序，並沒有想通其中的原理，經過了這次的課程我了解了不管是compiler或是更深處的事物，打程式雖然簡單，但背後卻是幾百年來一點一滴的累積，如今我們只要利用高階程式語言就能完成程式，實在沒有理由不更認真學習!
3,3,1,3,5,難難難難難
3,5,3,3,3,這次教的turing machine還算聽得懂，不過關於它的應用我還有些不了解，也謝謝老師放慢教學速度，這次的課程收穫蠻多的，期待下次上課。
3,3,3,3,5,最近的作業真的有點難，也很擔心我著門課真的不會過，不過我會更努力，把下一次小考考好!!!!
5,3,5,3,3,今天老師提到他過往出國的經，以及大環境的變遷，讓我感到非常有興趣，而且老師依舊不改其幽默本色，讓上課的過程變得更加有趣味，也提高了不少我學習的動力，這禮拜的英文單字也沒少過，但因為有加強相關能力，因此在認知上有些許的進步，希望下禮拜可以更加順利。
3,3,3,3,3,這周到了本來就稍微熟悉一點的程式語言，因為有些東西都學過了，相對之前也稍微輕鬆一點，希望能快點做出SMTP！
3,1,3,3,3,老師這兩天上的內容非常多也非常細，尤其是12章的turing machine對資訊時代的發展影響非常重大，老師雖然講解得很仔細很慢，但我聽得還是有點模糊，搞不太清楚turing machine的主要功能
3,3,5,3,3,每個程式語言都有自己的優缺點，不同時期所發展出的程式語言象徵著那個學期人們的需要，經由程式語言的發展，從一開始簡單到複雜，複雜又回歸到簡單。簡單易懂的語言還是人們比較好理解，也比較方便傳承，每個程式語言雖然都大同小異，但還是有它存在的必要，他的優點就反應了他自己的獨特性，擁有別人做不到的功能，我想，要成為一個好的軟體工程師，需要好好的熟悉熟悉他們，多寫，多用，才能進步。
5,3,3,3,3,圖靈機真的很有趣，是很聰明的發明
3,3,3,5,3,最近在講幾個從以前到現在的程式語言，讓我大開眼界，不過老師頁數跳滿快的，有點跟不上，希望可以慢一點
3,3,3,3,3,艾倫·圖靈所提出的圖靈機理論，經過教授講解後，可以知道現今諸多服務都與此理論息息相關，一個簡單的理論被提出來之後，持續80年仍未被推翻
3,3,3,3,3,當初我只知道程式語言有很多種，原本我以為每一種的程式語言都是獨立的，不知道要費多少的力氣才能夠學會每個語言，課後才知道他們彼此之間都存在著相似之處，尤其我印象最深的是Ada，從他被開創的理由就覺得他很特別了。
3,3,3,5,3,老師者刺上的有點快，讓我有點跟不上，不過我會努力的
3,3,3,3,3,這週的上課大多都在說圖靈機以及其應用，我高中的時候有看過模仿遊戲，是一部在訴說愛倫圖靈故事的電影，也有說到當時是如何解密的，我想如果它當時沒有被抓到是同性戀的話，一定能有更多理論能夠實現的
3,3,3,3,3,今天由於身體不舒服而沒法去上課，生理痛實在難受所以好好的休息了一下。在禮拜一的課程中說到了各種程式語法演進和不同，現在想一想以前的人真的很厲害欸可以創造出那麼多語言來對未來有那麼多的貢獻!
5,5,3,3,3,上課內容豐富，受益良多，對整門課也越來越有概念
3,3,3,3,3,今天老師講關於更多關於程式語言的東西，也教導我們往後如何能更得心應手的使用這些工具，謝謝老師的教導
3,3,3,3,3,這禮拜教完第11章，視compiler的步驟。先是scanner、分詞(token。。。)；建構語法樹，檢查語法錯誤；檢查meaning、最後生成code。
3,3,5,3,3,這次的課程讓我了解到電子商務為什麼會成功，以及電子商務最重要的是什麼。發現到現在的世界越來越國際化以及快速化，別國的貨物都可以很快獲得。
3,3,5,3,3,今天上課時講到了應用的方面，其中提到了預測以及模擬，原來我們的日常生活中有這麼多的應用充斥在周遭，以及我們資訊領域涵蓋的範圍之廣、學問之深感到讚嘆，希望我們能一步一步的朝向能開發出這種大型應用的工程師邁進，為世界的改變增添一份助力。
3,3,3,3,3,今天上的電子商務相關，初步了解到其成功的案例，例如zara，amazon，阿里巴巴等，在近期的網路時代中，也扮演了一個十分重要的角色，墊子商務的崛起絕對不是突然的，也有許多投資者藉此大賺一波。
5,5,3,3,3,這禮拜主要上到了電子商務，現在的電子商務的龍頭有名的就是亞馬遜和阿里巴巴，電子商務就是現在網路的先鋒，阿里巴巴集團的淘寶今年也因為雙11而在台灣掀起了購物旋風上了新聞，雙十一的文化也讓台灣的各個電子商務跟進了潮流，創造了屬於華人世界特別的購物節；也提到了首富前五，比爾蓋茲仍穩坐第一名，而杯菲特也因投資而聞名世界。
5,5,5,3,3,這次上課 我有興趣的部分是 電子商務以及前五名首富那段，電子商務讓社會變得更便利，100年前有誰會想到出門不用帶一堆現金就可以買東西，有一些創新的點子才可以成為不一樣的人是我在這次灀課所獲得的想法
